#{"t_start": 1626962665.03672, "env_id": "fertilization-v0"}
r,l,t
91.938943,30,5670.587927
40.317896,30,5671.624623
-12.452039,30,5672.66449
0.0,30,5673.695329
109.201328,30,5674.737166
49.221006,30,5675.785888
0.0,30,5676.826307
0.0,30,5678.126779
100.357245,30,5679.175708
0.0,30,5680.22657
-79.723669,30,5681.267062
0.0,30,5682.316396
0.0,30,5683.363516
43.652069,30,5684.409994
0.0,30,5685.547454
74.218571,30,5686.668434
20.181591,30,5687.706782
0.0,30,5688.749504
0.0,30,5689.8001
131.81588,30,5690.839876
0.0,30,5691.886227
0.0,30,5692.950822
0.0,30,5694.111965
0.0,30,5695.149418
27.961709,30,5696.187939
59.483022,30,5697.237706
37.684147,30,5698.296335
70.624427,30,5699.359652
0.0,30,5700.395498
0.0,30,5701.440279
-136.279175,30,5702.489496
0.0,30,5703.514808
1.087991,30,5704.560244
20.181591,30,5705.603474
0.0,30,5706.632329
0.0,30,5707.666473
0.0,30,5708.714222
0.0,30,5709.748539
0.0,30,5710.79105
144.927306,30,5711.841063
70.269343,30,5712.881634
-38.198727,30,5714.380278
135.813148,30,5715.699992
40.562052,30,5716.822783
116.247934,30,5717.977588
0.0,30,5719.225675
109.127052,30,5720.54926
0.0,30,5721.709982
22.741015,30,5722.954576
48.293749,30,5724.098755
0.0,30,5725.242369
0.0,30,5726.314753
140.168482,30,5727.352143
0.0,30,5728.409174
0.0,30,5729.45909
156.528257,30,5730.518512
98.113857,30,5731.544919
48.453328,30,5732.576127
0.0,30,5733.620933
77.305395,30,5734.645876
47.807551,30,5735.672997
-47.317903,30,5736.707395
88.204097,30,5737.758045
82.224013,30,5738.80132
0.0,30,5739.830328
35.412958,30,5740.855356
16.20619,30,5741.89906
93.103215,30,5742.990556
0.0,30,5744.028352
0.0,30,5745.072558
0.0,30,5746.119352
0.0,30,5747.166768
0.0,30,5748.213227
42.843628,30,5749.263838
-43.720527,30,5750.304085
20.181591,30,5751.603925
31.191726,30,5752.655371
0.0,30,5753.704454
0.0,30,5754.744881
-47.629535,30,5755.939503
122.160629,30,5757.218421
10.803749,30,5758.279063
63.975037,30,5759.738833
0.0,30,5761.057107
0.0,30,5762.20749
84.959745,30,5763.309985
0.0,30,5764.352628
0.0,30,5765.404217
-109.515621,30,5766.437013
0.0,30,5767.48434
0.0,30,5768.537659
0.0,30,5769.574253
0.0,30,5770.614957
0.0,30,5771.693439
24.399806,30,5772.730753
143.536844,30,5773.759796
72.751467,30,5774.932417
0.0,30,5776.223784
78.86188,30,5777.329754
79.677846,30,5778.42009
-92.709768,30,5779.491139
0.0,30,5780.562602
23.433468,30,5781.64428
0.0,30,5782.712214
12.517183,30,5783.85259
48.154525,30,5785.088712
0.0,30,5786.206704
55.06639,30,5787.326674
0.0,30,5788.457004
0.0,30,5789.826993
29.310054,30,5790.968392
28.84976,30,5792.089704
23.682587,30,5793.173616
0.0,30,5794.273045
63.547278,30,5795.362972
102.207219,30,5796.825305
70.269343,30,5797.998749
-8.287601,30,5799.242148
0.0,30,5800.446039
46.81062,30,5801.83211
0.0,30,5803.103856
0.0,30,5804.513755
33.456421,30,5805.680024
-25.627554,30,5806.886618
0.0,30,5808.089321
47.308337,30,5809.361357
0.0,30,5810.566315
0.0,30,5811.72395
-7.959919,30,5812.8385
0.0,30,5813.9875
35.342812,30,5815.365965
0.0,30,5816.477547
91.869482,30,5817.643419
0.0,30,5819.051548
0.0,30,5820.375557
0.0,30,5821.467977
44.705625,30,5822.625777
0.0,30,5823.731619
94.69487,30,5824.85883
0.0,30,5825.988765
141.206737,30,5827.10408
0.0,30,5828.219593
0.0,30,5829.344063
0.0,30,5830.856113
0.0,30,5832.161778
155.060787,30,5833.45299
0.0,30,5834.733015
98.231795,30,5835.939748
105.198305,30,5837.04002
0.0,30,5838.353265
12.087642,30,5839.789176
70.269343,30,5841.225101
0.0,30,5842.468994
59.687626,30,5843.590028
0.0,30,5844.890786
-40.407344,30,5846.25778
23.380287,30,5847.340508
0.0,30,5848.571745
0.0,30,5849.976313
81.142483,30,5851.250548
13.328006,30,5852.348635
59.687626,30,5853.477345
13.578856,30,5854.630758
-7.185165,30,5855.764529
0.0,30,5856.880171
41.633652,30,5858.089735
169.673673,30,5859.307074
18.596299,30,5860.414277
122.0692,30,5861.498811
-90.477536,30,5862.549809
0.0,30,5863.582033
18.596299,30,5864.624357
0.0,30,5865.6961
35.103732,30,5866.786494
24.414798,30,5867.873279
0.0,30,5869.015493
0.0,30,5870.150986
0.0,30,5871.262042
36.646287,30,5872.748285
167.110601,30,5873.857388
33.139791,30,5874.96264
168.754966,30,5876.0614
-5.519152,30,5877.251662
0.0,30,5878.477773
0.0,30,5879.638742
0.0,30,5880.777477
13.322469,30,5882.034823
0.0,30,5883.158589
6.630225,30,5884.323164
53.362404,30,5885.450652
0.0,30,5886.52555
128.185856,30,5887.629817
0.0,30,5888.677065
136.762558,30,5889.898673
45.637005,30,5891.020324
0.0,30,5892.125817
-11.432397,30,5893.225008
0.0,30,5894.306093
39.166188,30,5895.397046
0.0,30,5896.436041
99.627969,30,5897.479309
62.381171,30,5898.527521
120.262919,30,5899.568673
24.487307,30,5900.685981
84.576957,30,5901.920722
0.0,30,5903.125083
-103.154195,30,5904.236704
83.699655,30,5905.369132
133.576994,30,5906.66306
21.637074,30,5908.168355
0.0,30,5909.537711
0.0,30,5910.759713
34.786464,30,5912.342534
0.0,30,5913.742146
89.974242,30,5914.887922
0.0,30,5916.039503
0.0,30,5917.162283
23.163442,30,5918.475744
0.0,30,5919.926553
0.0,30,5921.144754
125.294001,30,5922.337593
0.0,30,5923.467468
0.0,30,5924.665373
0.0,30,5925.767206
52.540184,30,5926.904655
-64.750753,30,5928.017346
139.075185,30,5929.132418
119.913564,30,5930.399098
40.674181,30,5931.520351
0.0,30,5932.618279
0.0,30,5933.768381
32.357236,30,5934.917369
49.341197,30,5936.025447
47.802095,30,5937.140126
-9.319841,30,5938.240656
55.524327,30,5939.425418
0.0,30,5940.584352
0.0,30,5941.701252
99.375612,30,5942.853144
108.537731,30,5943.969023
23.4502,30,5945.098171
0.0,30,5946.234672
0.0,30,5947.410474
0.0,30,5948.55451
96.820673,30,5949.674226
0.0,30,5950.796421
86.843837,30,5952.170409
0.0,30,5953.302858
100.158527,30,5954.450644
0.0,30,5955.587881
167.092379,30,5956.711871
64.530361,30,5957.80306
131.669293,30,5958.911485
62.053132,30,5960.018096
29.341944,30,5961.138568
82.96032,30,5962.251124
155.881994,30,5963.381985
-104.376149,30,5964.497114
46.624463,30,5965.671401
0.0,30,5966.786809
0.0,30,5967.914412
0.0,30,5969.011985
0.0,30,5970.174448
-40.454116,30,5971.292359
0.0,30,5972.402582
0.0,30,5973.528881
0.0,30,5974.639273
29.051699,30,5975.761494
0.0,30,5976.903747
-14.673187,30,5978.03043
0.0,30,5979.189046
0.0,30,5980.300654
25.271556,30,5981.393849
-43.534146,30,5982.518958
-9.26415,30,5983.652013
166.318528,30,5984.771532
0.0,30,5985.885115
0.0,30,5986.993434
0.0,30,5988.115821
11.766844,30,5989.235573
0.0,30,5990.593548
85.952173,30,5991.739083
109.083046,30,5992.861053
0.0,30,5993.990662
0.0,30,5995.133268
0.0,30,5996.289338
94.767043,30,5997.454507
108.700152,30,5998.557012
0.0,30,5999.663852
0.0,30,6000.777406
0.0,30,6001.994689
52.344105,30,6003.124202
9.600833,30,6004.24699
70.440864,30,6005.356283
0.0,30,6006.461494
0.0,30,6007.596492
19.240297,30,6008.72
39.534765,30,6009.817795
38.500776,30,6010.939654
-73.205805,30,6012.066375
19.980159,30,6013.21606
0.0,30,6014.345995
0.0,30,6015.439437
5.539077,30,6016.564578
-119.276756,30,6017.695898
0.0,30,6018.827535
111.418021,30,6019.956328
63.548117,30,6021.044864
99.329327,30,6022.144799
27.242637,30,6023.258308
118.25509,30,6024.389924
0.0,30,6025.510862
0.0,30,6026.624587
0.0,30,6027.75193
0.0,30,6029.085478
0.0,30,6030.182212
0.0,30,6031.303127
81.422715,30,6032.415098
0.0,30,6033.549472
0.0,30,6034.643818
0.0,30,6035.775698
36.27792,30,6036.882742
1.637074,30,6038.011427
136.180934,30,6039.143706
0.0,30,6040.245037
-37.551256,30,6041.362737
34.504898,30,6042.49579
62.527048,30,6043.650819
0.0,30,6044.76807
80.821186,30,6045.889904
0.0,30,6047.124125
0.0,30,6048.240672
116.89563,30,6049.354415
0.0,30,6050.463024
-35.631247,30,6051.570593
0.0,30,6052.693765
99.559892,30,6053.817218
6.281918,30,6054.92874
0.0,30,6056.033109
149.016886,30,6057.170328
0.0,30,6058.288969
86.288969,30,6059.390366
0.0,30,6060.510982
0.0,30,6061.614849
-149.585587,30,6062.737897
0.0,30,6063.841517
36.518596,30,6064.972628
16.026533,30,6066.091571
0.0,30,6067.546129
0.0,30,6068.664232
71.989525,30,6069.773813
45.399301,30,6070.885489
0.0,30,6071.993947
41.208166,30,6073.545898
-5.227373,30,6074.822022
51.472012,30,6075.93302
0.0,30,6077.273256
126.049936,30,6078.422787
0.0,30,6079.547915
93.413144,30,6080.849364
0.0,30,6081.97318
0.0,30,6083.085036
0.0,30,6084.208648
77.194836,30,6085.371804
-50.632721,30,6086.595156
0.0,30,6088.298208
0.0,30,6089.660553
102.544615,30,6090.782161
73.195166,30,6091.97131
23.808767,30,6093.153803
-34.448761,30,6094.314463
0.0,30,6095.429287
130.935715,30,6096.535042
0.0,30,6097.657723
15.951837,30,6098.834553
0.0,30,6100.03315
-0.675843,30,6101.140064
109.930465,30,6102.272777
0.0,30,6103.372218
0.0,30,6104.639525
169.086752,30,6105.731295
0.0,30,6106.81586
49.341197,30,6108.14705
87.578559,30,6109.239552
0.0,30,6110.33312
26.481739,30,6111.488452
0.0,30,6112.657786
0.0,30,6113.796116
96.820673,30,6114.912841
0.0,30,6116.015154
-35.358032,30,6117.125977
0.0,30,6118.218281
102.344461,30,6119.36275
0.0,30,6120.597879
102.328673,30,6121.886703
126.225807,30,6123.169464
96.71229,30,6124.445228
128.481741,30,6125.747056
117.327438,30,6127.032851
0.0,30,6128.245044
0.0,30,6129.588965
0.0,30,6130.849206
0.0,30,6132.008197
0.0,30,6133.213858
25.299373,30,6134.414652
137.613368,30,6135.531955
40.599143,30,6136.632123
29.476133,30,6137.739514
0.0,30,6138.86461
85.05847,30,6139.973401
129.751978,30,6141.090061
0.0,30,6142.304198
106.53954,30,6143.470965
-99.104047,30,6144.585163
0.0,30,6145.699681
0.0,30,6146.98027
19.673391,30,6148.361968
-97.508041,30,6149.937974
105.012008,30,6151.354007
0.0,30,6152.789428
0.0,30,6153.912462
77.311179,30,6155.061489
16.322931,30,6156.177952
131.093352,30,6157.277902
66.415425,30,6158.380497
0.0,30,6159.479774
38.427886,30,6160.76205
0.0,30,6162.035562
0.0,30,6163.246756
48.966974,30,6164.627985
0.0,30,6165.956496
-3.762732,30,6167.079046
0.0,30,6168.376081
64.587544,30,6169.855237
0.0,30,6171.163874
-7.185165,30,6173.007187
-35.646413,30,6174.74168
28.683698,30,6176.238743
0.0,30,6177.372077
0.0,30,6178.394153
-8.31325,30,6179.461548
0.0,30,6180.507828
79.579818,30,6181.667088
62.285617,30,6182.880967
-30.139262,30,6184.271643
115.926727,30,6185.52784
0.0,30,6187.207581
0.0,30,6188.649662
-99.058099,30,6190.069728
25.024077,30,6191.317745
68.810232,30,6192.516248
46.899171,30,6194.301857
0.0,30,6195.425558
0.0,30,6196.51287
63.09443,30,6197.590909
0.0,30,6198.901072
0.0,30,6200.479753
-166.925325,30,6201.672699
0.0,30,6202.877309
55.506079,30,6204.074764
22.875118,30,6205.292547
0.0,30,6206.523346
15.046506,30,6207.660245
-18.134044,30,6208.76568
75.253365,30,6209.891123
0.0,30,6211.003297
0.0,30,6212.156053
87.60714,30,6213.301721
45.741633,30,6214.480356
0.0,30,6215.89399
0.0,30,6217.000544
91.16748,30,6218.072378
155.945881,30,6219.129467
0.0,30,6220.193933
0.0,30,6221.279174
124.920024,30,6222.350351
0.0,30,6223.425939
123.078896,30,6224.500619
41.367294,30,6225.694803
-68.166039,30,6226.8356
0.0,30,6227.948117
53.349736,30,6229.047132
0.0,30,6230.118988
0.0,30,6231.189219
180.772844,30,6232.274062
79.866317,30,6233.616987
0.0,30,6234.681848
0.0,30,6235.745924
0.0,30,6236.8044
75.802298,30,6237.867114
31.757153,30,6238.915247
4.209753,30,6239.949799
0.0,30,6240.983448
0.0,30,6242.055715
43.259572,30,6243.147302
0.0,30,6244.171242
2.726279,30,6245.226152
0.0,30,6246.229904
109.201328,30,6247.262013
124.916991,30,6248.314445
-3.803556,30,6249.346226
0.0,30,6250.371383
19.199252,30,6251.401412
-11.903627,30,6252.441082
-166.925325,30,6253.464706
0.0,30,6254.509244
25.464113,30,6255.533128
134.375544,30,6256.610506
147.802878,30,6258.050978
-27.900869,30,6259.208127
11.700661,30,6260.35877
30.116236,30,6261.476746
101.234677,30,6262.62568
128.377594,30,6263.79385
54.087856,30,6264.912677
142.747241,30,6266.023664
32.919971,30,6267.132775
-7.959919,30,6268.275832
0.0,30,6269.411875
75.01097,30,6270.767339
67.144737,30,6271.895042
-15.245224,30,6273.025156
0.0,30,6274.125062
0.0,30,6275.24722
60.749938,30,6276.398745
0.0,30,6277.517415
-109.416673,30,6278.701038
0.0,30,6279.869737
88.338746,30,6281.084798
0.0,30,6282.242102
69.636375,30,6283.378751
72.751467,30,6284.516942
0.0,30,6285.625746
-128.162946,30,6286.78079
0.0,30,6287.929476
0.0,30,6289.040943
0.0,30,6290.142815
0.0,30,6291.274148
0.0,30,6292.407706
0.0,30,6293.565854
0.0,30,6294.811414
0.0,30,6295.945603
0.0,30,6297.270508
0.0,30,6298.434476
0.0,30,6299.583195
52.24307,30,6300.723118
0.0,30,6302.085497
-21.423323,30,6303.53686
0.0,30,6304.892486
86.794109,30,6306.222657
0.0,30,6307.574763
52.976921,30,6308.712704
-102.224784,30,6309.784046
0.0,30,6311.300785
0.0,30,6312.45395
100.357245,30,6313.593942
0.0,30,6314.865017
112.892357,30,6316.110605
19.371324,30,6317.232161
84.092397,30,6318.395958
74.67922,30,6319.599296
0.0,30,6320.782749
0.0,30,6321.971637
52.027485,30,6323.245199
0.0,30,6324.387562
93.172546,30,6325.593243
71.080343,30,6326.73585
63.742631,30,6327.859629
0.0,30,6329.020465
0.0,30,6330.535569
155.748675,30,6331.749415
90.00276,30,6332.85188
89.409518,30,6333.9458
93.124486,30,6335.075051
73.488591,30,6336.231466
0.0,30,6337.35349
13.328006,30,6338.476532
0.0,30,6339.613942
0.0,30,6340.828028
0.0,30,6341.967976
68.485327,30,6343.118915
0.0,30,6344.203759
-7.185165,30,6345.249613
0.0,30,6346.296393
0.0,30,6347.346614
0.0,30,6348.479742
27.961709,30,6349.531358
9.600833,30,6350.796234
85.116523,30,6351.828681
127.187529,30,6353.28256
0.0,30,6354.448027
0.0,30,6355.676382
0.0,30,6357.074504
0.0,30,6358.581783
25.535858,30,6359.862353
0.0,30,6361.07963
0.0,30,6362.694822
-1.032508,30,6363.936276
138.517467,30,6365.699608
138.981673,30,6367.134374
53.336495,30,6368.246528
0.0,30,6369.381023
0.0,30,6370.520725
0.0,30,6371.662351
49.346907,30,6373.389976
3.865876,30,6374.551334
-83.798012,30,6375.695324
0.0,30,6376.854173
-13.497945,30,6378.039562
0.0,30,6379.210164
0.0,30,6380.376837
0.0,30,6381.597339
0.0,30,6382.760729
-9.86712,30,6383.9064
136.268942,30,6385.077926
116.597847,30,6386.269229
0.0,30,6387.421802
122.696796,30,6388.571381
104.963346,30,6389.719076
9.600833,30,6390.848229
0.0,30,6391.996058
0.0,30,6393.410603
0.0,30,6394.557046
0.0,30,6395.706141
-3.850248,30,6396.871865
-38.433686,30,6398.038696
95.052009,30,6399.182906
0.0,30,6400.395686
0.0,30,6401.561685
138.980061,30,6402.721645
0.0,30,6403.862863
0.0,30,6404.990046
0.0,30,6406.114181
39.715791,30,6407.247092
29.253684,30,6408.367302
0.0,30,6409.497579
0.0,30,6410.730199
82.189824,30,6411.889706
0.0,30,6413.072902
43.842832,30,6414.242017
0.0,30,6415.377273
0.0,30,6416.512038
0.0,30,6417.659774
87.984549,30,6418.779963
63.416798,30,6419.920118
153.339868,30,6421.058921
0.0,30,6422.201926
0.0,30,6423.375858
-9.86185,30,6424.549168
0.0,30,6425.672839
0.0,30,6426.881925
140.001742,30,6428.233047
0.0,30,6429.844103
163.837545,30,6431.651662
0.0,30,6433.202457
178.61199,30,6435.047453
104.940668,30,6436.59516
123.234069,30,6438.082859
15.813529,30,6439.539629
70.655441,30,6440.959311
51.561284,30,6442.559317
151.349809,30,6443.992977
39.1964,30,6445.450639
0.0,30,6446.921655
94.809134,30,6448.402186
70.985167,30,6449.94143
-43.837079,30,6451.474924
0.0,30,6452.988415
48.510721,30,6454.463285
0.0,30,6455.955785
-28.19055,30,6457.477103
40.791403,30,6458.958179
-35.308675,30,6460.428041
0.0,30,6461.892071
-7.839878,30,6463.431151
0.0,30,6464.91596
0.0,30,6466.397028
0.0,30,6467.897775
0.0,30,6470.160096
0.0,30,6472.253489
168.256922,30,6474.311666
0.0,30,6476.722299
0.0,30,6478.291772
0.0,30,6479.87888
0.0,30,6482.159609
57.929457,30,6484.018879
-8.476006,30,6485.271574
0.0,30,6486.518069
35.243818,30,6487.671389
0.0,30,6488.842076
0.0,30,6490.413928
29.253684,30,6491.820348
140.927538,30,6492.947295
155.748675,30,6494.039783
0.0,30,6495.186114
121.583048,30,6496.315218
7.574986,30,6497.451967
21.085695,30,6498.568573
118.41324,30,6499.68757
23.579519,30,6500.814725
0.0,30,6501.949812
71.330162,30,6503.065386
161.445753,30,6504.176772
16.12305,30,6505.313579
13.194187,30,6506.419408
16.316059,30,6507.538412
0.0,30,6508.648182
63.926702,30,6509.75664
22.741015,30,6510.849818
116.816738,30,6511.960274
0.0,30,6513.112347
154.595299,30,6514.212941
0.0,30,6515.340072
0.0,30,6516.445895
0.0,30,6517.576914
-7.231632,30,6518.682222
5.144741,30,6519.794614
42.938069,30,6520.897022
-13.415972,30,6522.018686
2.546924,30,6523.149847
-84.766766,30,6524.26047
-56.213436,30,6525.366311
0.0,30,6526.467403
61.190163,30,6527.577306
0.0,30,6529.017995
0.0,30,6530.129918
131.093352,30,6531.238107
38.790509,30,6532.367252
125.506311,30,6533.501303
0.0,30,6534.607291
-47.695729,30,6535.70577
-36.280711,30,6536.884094
0.0,30,6537.988556
0.0,30,6539.112645
0.0,30,6540.341986
48.453328,30,6541.423939
-88.404773,30,6542.537793
49.167525,30,6543.662602
0.0,30,6544.78527
0.0,30,6545.88276
49.346907,30,6546.964279
0.0,30,6548.176813
0.0,30,6549.283124
-73.672943,30,6550.386009
75.979085,30,6551.486739
0.0,30,6552.590513
22.508291,30,6553.693502
-59.085441,30,6554.780615
70.672965,30,6555.852327
51.941774,30,6556.931373
36.192592,30,6558.051278
80.651553,30,6559.154917
-109.321965,30,6560.262901
0.0,30,6561.407492
-29.364444,30,6562.507236
0.0,30,6563.623223
0.0,30,6564.848104
106.821799,30,6565.964057
-103.447376,30,6567.311987
127.167172,30,6568.456834
46.52356,30,6569.634799
0.0,30,6570.769872
0.0,30,6571.894611
0.0,30,6573.058819
0.0,30,6574.166161
23.725499,30,6575.268931
26.240032,30,6576.370069
0.0,30,6577.475245
0.0,30,6578.584046
78.538772,30,6579.68855
0.0,30,6580.808715
20.38511,30,6581.938869
0.0,30,6583.089346
-84.766766,30,6584.24449
0.0,30,6585.37601
0.0,30,6586.4899
94.038573,30,6587.606294
0.0,30,6588.763499
80.096232,30,6589.888162
0.0,30,6590.996991
0.0,30,6592.103377
0.0,30,6593.232169
0.0,30,6594.360563
78.77766,30,6595.45807
-35.358032,30,6596.577185
127.481877,30,6597.687829
23.928019,30,6598.81209
59.966397,30,6599.910896
0.0,30,6601.030344
2.884121,30,6602.224791
0.0,30,6603.348979
0.0,30,6604.531821
-8.31325,30,6605.972503
0.0,30,6607.110241
0.0,30,6608.243323
46.502025,30,6609.378631
136.798346,30,6610.545909
-407.124547,30,6611.683498
107.14982,30,6612.795274
0.0,30,6613.955564
0.0,30,6615.070478
3.993522,30,6616.182712
22.02895,30,6617.340196
0.0,30,6618.504346
53.521933,30,6619.607781
0.0,30,6620.707357
55.183045,30,6621.808289
-114.420254,30,6623.017204
0.0,30,6624.181587
-31.458854,30,6625.301891
0.0,30,6626.474778
0.0,30,6627.559873
0.0,30,6628.776703
128.918694,30,6630.654661
0.0,30,6632.073218
1.128515,30,6633.079151
-15.245224,30,6634.291407
40.456726,30,6635.309127
0.0,30,6636.234965
29.073977,30,6637.149769
0.0,30,6638.055644
7.574986,30,6638.960951
0.0,30,6639.857533
-84.700167,30,6640.768327
94.767043,30,6641.663901
-89.089193,30,6642.560479
-135.564906,30,6643.650528
104.45911,30,6644.564451
0.0,30,6645.481028
154.89956,30,6646.404128
149.235535,30,6647.313642
110.227089,30,6648.220287
-130.291204,30,6649.106287
-17.428839,30,6649.994538
177.511573,30,6650.88518
-72.768732,30,6651.782239
140.969167,30,6652.671407
0.0,30,6653.576633
3.855552,30,6654.468282
0.0,30,6655.361714
-103.240064,30,6656.262904
96.820673,30,6657.156267
-0.153858,30,6658.04964
120.892692,30,6658.939678
177.52765,30,6659.829923
141.150278,30,6660.719949
0.0,30,6661.611934
0.0,30,6662.506088
56.95088,30,6663.409648
0.0,30,6664.307068
0.0,30,6665.225293
17.729946,30,6666.147661
93.471909,30,6667.031986
121.774523,30,6667.919696
0.0,30,6668.814515
0.0,30,6669.697114
0.0,30,6670.580484
0.0,30,6671.466546
0.0,30,6672.359283
2.802911,30,6673.244438
43.413652,30,6674.316954
0.0,30,6675.202433
102.001544,30,6676.08829
37.067397,30,6676.97518
67.263488,30,6677.870187
-121.536979,30,6678.755187
5.144741,30,6679.635983
67.007865,30,6680.520027
89.769485,30,6681.40501
30.297645,30,6682.304057
0.0,30,6683.192521
49.257588,30,6684.096802
0.0,30,6684.990149
-124.781741,30,6685.874278
-17.068771,30,6686.762672
0.0,30,6687.677271
0.0,30,6688.600219
128.003761,30,6689.531531
0.0,30,6690.463429
55.633804,30,6691.393003
150.919371,30,6692.307164
0.0,30,6693.2134
70.672965,30,6694.112518
0.0,30,6695.006723
0.0,30,6695.885872
0.0,30,6696.770221
44.338314,30,6697.653073
76.075284,30,6698.549686
-138.433686,30,6699.439676
70.763915,30,6700.336665
-61.875989,30,6701.226364
0.0,30,6702.118652
0.0,30,6703.01193
0.0,30,6703.913608
-87.470424,30,6704.989166
26.481739,30,6705.879625
0.0,30,6706.773495
134.62413,30,6707.664265
109.742768,30,6708.560785
0.0,30,6709.444256
83.739163,30,6710.332712
51.004527,30,6711.218632
40.562052,30,6712.107635
0.0,30,6713.000022
-76.213436,30,6713.892187
0.0,30,6714.77896
0.0,30,6715.662319
0.0,30,6716.547705
0.0,30,6717.438887
53.455472,30,6718.326968
70.472668,30,6719.210517
0.0,30,6720.098144
94.767043,30,6720.985216
149.400299,30,6721.874014
171.557619,30,6722.772732
0.0,30,6723.6687
39.623174,30,6724.559012
0.914559,30,6725.445659
144.797209,30,6726.330974
0.0,30,6727.216563
10.11776,30,6728.106556
0.0,30,6728.994047
0.0,30,6729.880955
0.0,30,6730.800463
0.0,30,6731.726629
66.905751,30,6732.659815
0.0,30,6733.593473
58.104944,30,6734.520969
1.087991,30,6735.447222
-38.232848,30,6736.5429
0.0,30,6737.428081
14.592724,30,6738.326576
0.0,30,6739.216406
-25.976304,30,6740.108466
3.045688,30,6740.996774
0.0,30,6741.889911
77.306585,30,6742.77829
36.119203,30,6743.679778
0.0,30,6744.573034
0.0,30,6745.458003
-8.559033,30,6746.347374
63.339701,30,6747.232049
0.0,30,6748.121634
13.829823,30,6749.01754
0.0,30,6749.90616
0.0,30,6750.791809
0.0,30,6751.677498
0.0,30,6752.563177
0.0,30,6753.490926
61.190163,30,6754.415296
0.0,30,6755.335097
101.495355,30,6756.261748
0.0,30,6757.187133
0.0,30,6758.114692
138.737025,30,6759.049057
81.118477,30,6759.977326
26.481739,30,6760.908727
0.0,30,6761.837132
165.281831,30,6762.764566
101.94713,30,6763.688585
-11.190319,30,6764.61899
0.0,30,6765.549012
81.110944,30,6766.485381
102.913314,30,6767.583123
68.747088,30,6768.484386
80.651553,30,6769.369323
24.399806,30,6770.250432
13.622831,30,6771.160671
48.065409,30,6772.090941
-20.629102,30,6773.018775
0.0,30,6773.952558
-3.141415,30,6774.875959
0.0,30,6775.799701
23.725499,30,6776.731982
0.0,30,6777.664351
0.0,30,6778.592939
0.0,30,6779.522523
0.0,30,6780.447352
131.669293,30,6781.370796
23.147916,30,6782.294974
-16.486811,30,6783.22599
0.0,30,6784.144312
0.0,30,6785.050124
139.708805,30,6785.944276
2.185169,30,6786.838994
0.0,30,6787.732738
0.0,30,6788.628909
0.0,30,6789.520005
0.0,30,6790.412024
0.0,30,6791.30149
19.759585,30,6792.194458
118.388322,30,6793.109067
0.0,30,6794.048023
0.0,30,6794.964868
70.763915,30,6795.895331
128.131335,30,6796.820477
26.629116,30,6797.760324
0.0,30,6798.91543
0.0,30,6799.846185
135.602358,30,6800.737411
0.0,30,6801.624648
-7.065666,30,6802.519672
12.30664,30,6803.416195
0.0,30,6804.30597
144.905997,30,6805.192826
0.0,30,6806.083837
65.311587,30,6806.979074
0.0,30,6807.876235
41.071408,30,6808.769409
0.0,30,6809.657431
136.223223,30,6810.543654
0.0,30,6811.437251
47.252112,30,6812.323414
148.11297,30,6813.215179
0.0,30,6814.115199
66.366766,30,6815.008689
119.885931,30,6815.893564
0.0,30,6816.784675
6.157161,30,6817.68066
0.0,30,6818.578537
135.889869,30,6819.466921
0.0,30,6820.352805
0.0,30,6821.239218
0.0,30,6822.141912
0.0,30,6823.029854
88.052387,30,6823.926213
0.0,30,6824.815532
0.0,30,6825.704216
0.0,30,6826.592453
45.501473,30,6827.476753
0.0,30,6828.364383
0.0,30,6829.435431
39.735163,30,6830.319599
12.198137,30,6831.207839
0.0,30,6832.101376
94.327885,30,6832.994721
0.0,30,6833.893116
0.0,30,6834.782194
0.0,30,6835.668798
-207.695729,30,6836.557975
110.778172,30,6837.448697
-242.179001,30,6838.342355
5.144741,30,6839.233466
0.0,30,6840.121921
38.790509,30,6841.012854
-135.568131,30,6841.903238
0.0,30,6842.805136
161.456193,30,6843.707741
0.0,30,6844.599452
12.152464,30,6845.496695
0.0,30,6846.382252
3.356578,30,6847.272739
23.001589,30,6848.164138
0.0,30,6849.054523
0.0,30,6849.939421
0.0,30,6850.827545
44.295069,30,6851.719613
2.324817,30,6852.616589
5.185878,30,6853.513933
35.307547,30,6854.405634
0.0,30,6855.294746
42.325717,30,6856.17902
68.002111,30,6857.062356
120.449273,30,6857.955973
0.0,30,6858.843989
175.010484,30,6859.912933
0.0,30,6860.802718
0.0,30,6861.692179
146.683945,30,6862.581688
0.0,30,6863.477948
62.880146,30,6864.364486
54.087856,30,6865.252563
0.0,30,6866.14094
0.0,30,6867.029032
0.0,30,6867.917737
25.452515,30,6868.811536
0.0,30,6869.697834
137.471034,30,6870.582626
0.0,30,6871.468364
0.0,30,6872.361367
10.561899,30,6873.255898
76.810883,30,6874.162127
33.537334,30,6875.054278
1.132199,30,6875.940055
121.55279,30,6876.825352
0.0,30,6877.71462
126.151736,30,6878.612259
139.451365,30,6879.498635
76.810883,30,6880.385597
0.0,30,6881.27513
46.259007,30,6882.16564
-29.87964,30,6883.050641
0.0,30,6883.943989
120.808083,30,6884.837116
0.0,30,6885.730608
24.487307,30,6886.620154
3.899062,30,6887.504457
102.631759,30,6888.392094
0.0,30,6889.280807
0.0,30,6890.349742
-58.433686,30,6891.23878
0.0,30,6892.164243
